0,0,0,0,0,4.21766703674,0.081591537108,0.791725038083,0.489309171116,0.441013086492,0.86443619886
0,0,1,0,0,3.30182299325,0.0110093740985,0.528894919753,0.399579282108,0.100039302092,-0.742165020406
0,0,2,0,0,3.2595317857,0.282480563614,0.568044561094,0.230739681126,0.244684496026,2.26975462399
0,0,3,0,0,4.26603623091,0.0152472827273,0.925596638293,0.390264588143,0.5602232998,-1.4543656746
0,0,4,0,0,3.36009046031,0.00272889630617,0.0710360581979,0.0591372129345,0.466889497537,0.0457585173014
0,0,5,0,0,2.72019557726,0.00445907665547,0.0871292997015,0.319960510664,-0.244319469969,-0.187183850026
0,0,6,1,0,3.41480958143,0.00912809553041,0.0202183974403,0.0716766437045,0.237522104381,1.53277921436
0,0,7,1,0,3.73008440194,0.297258194736,0.832619845548,0.472334458525,-0.0378393020744,1.4693587699
0,0,8,1,0,3.42877155761,0.081722360233,0.77815675095,0.260924160875,-0.0258047129484,0.154947425697
0,0,9,1,0,3.54570329405,0.145318440331,0.870012148247,0.207330969995,0.102649625485,0.378162519602
0,1,0,0,0,4.40512496074,0.0371483297337,0.791725038083,0.489309171116,0.441013086492,-0.00592740583323
0,1,1,0,0,3.46895402375,0.0983315769986,0.528894919753,0.399579282108,0.100039302092,1.3660600684
0,1,2,0,0,3.42647980464,0.149904553808,0.568044561094,0.230739681126,0.244684496026,1.55511403206
0,1,3,0,0,4.4556492241,0.131122732693,0.925596638293,0.390264588143,0.5602232998,0.613326226329
0,1,4,0,0,3.51893286874,0.00215101526778,0.0710360581979,0.0591372129345,0.466889497537,-0.285959151485
0,1,5,0,0,2.86622335794,0.0263872125825,0.0871292997015,0.319960510664,-0.244319469969,1.49691099352
0,1,6,1,0,3.17402805,0.0105384723564,0.0202183974403,0.0716766437045,0.237522104381,1.18311955733
0,1,7,1,0,3.47742352313,0.232549849718,0.832619845548,0.472334458525,-0.0378393020744,0.718897165528
0,1,8,1,0,3.17881248378,0.0342202281852,0.77815675095,0.260924160875,-0.0258047129484,-1.21607658075
0,1,9,1,0,3.29301763355,0.189914668057,0.870012148247,0.207330969995,0.102649625485,0.140671903308
0,2,0,0,0,4.19224648659,0.116090204297,0.791725038083,0.489309171116,0.441013086492,0.634284510384
0,2,1,0,0,3.25611657558,0.046142409709,0.528894919753,0.399579282108,0.100039302092,0.0950026624748
0,2,2,0,0,3.21488229757,0.00982627933052,0.568044561094,0.230739681126,0.244684496026,-1.68320680701
0,2,3,0,0,4.24792256923,0.163418416337,0.925596638293,0.390264588143,0.5602232998,0.344046137995
0,2,4,0,0,3.29980227795,0.00966287719738,0.0710360581979,0.0591372129345,0.466889497537,0.707158030633
0,2,5,0,0,2.65460728337,0.0322742078497,0.0871292997015,0.319960510664,-0.244319469969,1.19341458514
0,2,6,1,0,3.36559429035,0.00603311401653,0.0202183974403,0.0716766437045,0.237522104381,0.527388527565
0,2,7,1,0,3.64666026296,0.353050096224,0.832619845548,0.472334458525,-0.0378393020744,1.00670392392
0,2,8,1,0,3.3489886874,0.023239104871,0.77815675095,0.260924160875,-0.0258047129484,-1.73232733208
0,2,9,1,0,3.46118846843,0.129191558234,0.870012148247,0.207330969995,0.102649625485,-0.37341216285
0,3,0,0,0,4.66954414123,0.0809550811151,0.791725038083,0.489309171116,0.441013086492,0.506548285541
0,3,1,0,0,3.69790183586,0.0410990940696,0.528894919753,0.399579282108,0.100039302092,0.195782790672
0,3,2,0,0,3.65776731457,0.0931732856348,0.568044561094,0.230739681126,0.244684496026,0.785215977471
